Student_ID,SSC_Percentage,HSC_Percentage,Degree_Percentage,Entrance_Exam_Score,CGPA,Technical_Skill_Score,Soft_Skill_Score,Internship_Count,Live_Projects,Work_Experience_Months,Certifications,Attendance_Percentage,History_of_Backlogs,Placement_Status,Salary_Package_LPA
STU2355,79.25,86.56,93.57,84.05,9.29,90.59,85.30,1,2,0,1,95.73,0,Placed,8.96
STU2356,61.25,70.64,52.31,54.38,6.98,61.96,53.35,1,0,0,0,61.30,0,Not Placed,0
STU2357,94.35,92.22,72.17,84.27,9.60,83.15,78.47,3,3,2,0,98.91,0,Placed,10.65
STU2358,72.80,62.69,61.18,63.48,5.70,65.01,50.30,1,0,0,0,77.63,2,Not Placed,0
STU2359,57.03,56.20,63.71,46.22,7.35,64.35,66.21,1,1,0,0,61.54,2,Not Placed,0
STU2360,54.07,51.25,67.27,47.28,7.43,59.98,58.86,1,1,0,0,63.40,1,Not Placed,0
STU2361,88.86,73.41,79.02,86.28,8.74,77.37,72.91,1,0,0,1,90.82,0,Placed,8.37
STU2362,74.30,79.52,80.46,84.37,9.82,76.87,72.53,1,1,3,2,94.77,0,Placed,11.13
STU2363,92.22,89.47,77.53,68.74,8.01,93.24,78.36,1,4,0,0,90.74,0,Placed,7.63
STU2364,71.31,90.70,80.02,85.81,9.16,86.58,73.93,2,0,0,2,90.39,0,Placed,9.50
STU2365,69.53,66.10,62.62,52.28,6.23,50.01,55.50,1,0,0,0,75.57,2,Not Placed,0
STU2366,70.43,89.20,89.26,71.18,8.68,94.02,70.39,2,0,0,2,83.82,0,Placed,8.70
STU2367,54.82,66.04,53.32,51.65,7.39,51.52,74.49,1,0,0,0,67.24,1,Not Placed,0
STU2368,70.89,74.87,82.42,91.99,8.31,93.99,91.16,3,1,0,0,92.86,0,Placed,8.00
STU2369,58.83,71.42,50.50,60.85,7.25,53.14,62.86,1,1,0,0,72.94,0,Not Placed,0
STU2370,78.98,71.23,90.05,67.54,8.98,78.15,85.15,2,4,0,1,84.24,0,Placed,10.10
STU2371,61.10,50.43,57.25,51.54,6.18,68.74,65.48,1,0,0,0,74.12,1,Not Placed,0
STU2372,92.80,86.60,85.55,72.20,9.33,80.03,87.66,1,2,0,0,96.92,0,Placed,10.33
STU2373,73.71,92.74,81.36,82.48,9.41,94.56,74.69,1,2,0,2,93.47,0,Placed,9.10
STU2374,66.03,54.70,52.16,54.95,7.63,51.34,66.57,1,1,0,0,72.47,1,Not Placed,0
STU2375,61.08,66.32,57.35,41.32,6.90,53.49,63.19,0,1,0,0,77.84,2,Not Placed,0
STU2376,71.64,86.63,74.60,86.86,8.93,76.56,82.35,1,1,0,0,86.54,0,Placed,8.96
STU2377,91.24,72.40,89.28,71.20,8.24,83.46,73.08,0,2,0,0,83.95,0,Placed,8.35
STU2378,94.95,77.49,89.37,90.16,7.70,86.59,87.58,3,1,1,0,86.74,0,Placed,7.55
STU2379,87.85,72.74,92.28,70.96,7.94,88.80,85.10,2,3,9,0,96.37,0,Placed,7.95
STU2380,64.96,60.46,59.29,52.54,7.33,54.10,66.75,1,1,0,0,64.04,2,Not Placed,0
STU2381,52.42,59.40,63.24,60.02,7.11,67.04,63.25,0,1,0,0,61.97,2,Not Placed,0
STU2382,65.05,54.21,68.96,64.77,6.66,66.25,74.36,1,0,0,0,73.48,1,Not Placed,0
STU2383,91.13,78.51,89.66,68.82,9.73,76.60,83.28,2,3,0,1,92.57,0,Placed,9.62
STU2384,91.62,92.42,88.11,93.70,7.87,92.50,76.52,3,0,0,2,90.85,0,Placed,9.12
STU2385,91.67,81.45,86.63,85.40,8.67,78.24,82.94,3,1,0,0,82.41,0,Placed,9.16
STU2386,78.37,84.02,83.13,86.08,8.59,80.52,93.21,3,1,0,1,95.72,0,Placed,8.52
STU2387,89.08,91.25,79.04,83.92,7.64,86.10,84.64,2,2,0,2,81.51,0,Placed,7.44
STU2388,66.81,50.97,74.22,53.76,7.78,62.47,55.79,0,1,0,0,68.52,0,Not Placed,0
STU2389,84.79,84.80,75.15,79.75,7.79,78.30,72.00,0,4,0,0,97.77,0,Placed,7.16
STU2390,85.87,80.05,76.78,84.64,9.45,81.43,91.78,1,4,0,1,84.63,0,Placed,9.12
STU2391,82.95,78.89,74.33,72.91,7.67,86.75,75.47,1,1,7,0,84.48,0,Placed,7.26
STU2392,93.81,84.51,87.49,75.85,9.47,75.47,79.73,0,1,0,1,83.11,0,Placed,8.89
STU2393,85.22,78.68,85.89,80.46,9.15,93.25,80.69,2,2,0,0,82.36,0,Placed,8.76
STU2394,50.03,58.76,66.26,61.96,7.00,56.28,55.53,1,1,0,0,61.98,0,Not Placed,0
STU2395,72.43,83.88,72.95,85.19,9.22,90.96,87.14,3,1,0,0,84.39,0,Placed,9.41
STU2396,72.83,73.13,67.77,52.54,7.08,50.93,64.67,0,1,0,0,62.49,0,Not Placed,0
STU2397,79.48,72.37,91.62,69.52,9.69,75.88,88.37,0,3,0,1,92.23,0,Placed,8.75
STU2398,64.20,50.55,65.94,49.78,5.94,62.29,63.67,1,0,0,0,67.83,2,Not Placed,0
STU2399,86.71,82.33,74.62,68.13,9.57,82.16,89.13,3,3,0,2,93.86,0,Placed,10.08
STU2400,92.05,73.56,79.80,82.81,9.55,80.36,71.13,3,0,0,0,95.39,0,Placed,11.23
STU2401,82.71,92.36,86.07,82.83,9.71,91.04,87.59,1,0,0,0,84.54,0,Placed,10.72
STU2402,73.66,71.88,86.88,71.79,9.46,76.65,71.28,0,3,0,0,98.71,0,Placed,8.99
STU2403,70.24,91.49,82.83,76.10,7.89,91.82,90.47,3,0,0,2,94.06,0,Placed,7.88
STU2404,66.77,54.13,61.53,58.27,7.38,66.40,69.09,0,0,0,0,65.40,2,Not Placed,0
STU2405,79.46,81.53,76.30,85.21,8.67,83.25,77.97,0,0,0,1,98.94,0,Placed,8.95
STU2406,58.35,60.08,66.97,45.83,6.10,50.73,56.22,0,1,0,0,68.20,2,Not Placed,0
STU2407,72.49,72.85,55.30,54.68,5.63,61.66,63.42,0,0,0,0,60.15,1,Not Placed,0
STU2408,73.65,50.06,67.68,67.87,7.34,67.38,72.83,0,1,0,0,75.54,1,Not Placed,0
STU2409,71.36,91.28,85.71,78.35,8.25,90.71,89.02,0,3,0,1,84.12,0,Placed,8.03
STU2410,90.11,94.51,91.43,76.55,8.17,77.97,81.56,1,0,5,1,94.85,0,Placed,7.92
STU2411,88.88,82.90,94.13,84.64,7.77,77.46,75.43,0,4,0,2,97.79,0,Placed,6.19
STU2412,90.68,91.30,77.71,79.41,7.70,88.08,70.46,1,2,0,0,98.01,0,Placed,6.67
STU2413,83.04,76.85,72.56,70.52,7.96,87.54,84.48,1,4,0,2,81.03,0,Placed,7.74
STU2414,86.83,93.77,85.98,89.29,8.95,75.68,89.44,1,1,0,1,81.00,0,Placed,8.56
STU2415,56.28,73.85,52.34,47.37,6.84,67.81,70.39,1,0,0,0,78.99,0,Not Placed,0
STU2416,93.40,75.65,70.32,73.46,9.52,79.03,84.30,0,4,0,0,82.04,0,Placed,9.53
STU2417,88.77,83.74,82.13,67.84,8.69,81.96,92.84,2,4,0,2,88.44,0,Placed,8.80
STU2418,52.74,69.08,57.77,69.60,7.12,69.25,73.67,0,1,0,0,61.87,0,Not Placed,0
STU2419,63.80,55.01,70.27,51.84,6.62,62.10,51.01,0,0,0,0,76.66,0,Not Placed,0
STU2420,71.92,91.59,90.42,65.06,9.18,81.90,72.76,2,1,0,2,83.30,0,Placed,9.98
STU2421,85.89,91.79,90.88,82.33,8.73,78.93,87.82,2,0,0,0,88.76,0,Placed,9.34
STU2422,76.20,88.46,82.38,75.45,8.76,78.11,73.94,1,4,0,0,92.66,0,Placed,9.60
STU2423,94.27,93.40,90.92,72.45,9.18,86.67,78.56,3,1,4,2,86.70,0,Placed,11.21
STU2424,64.93,72.57,51.11,67.74,7.46,65.16,70.34,1,0,0,0,62.89,2,Not Placed,0
STU2425,50.42,69.56,52.38,66.15,5.95,62.22,69.25,0,0,0,0,77.08,1,Not Placed,0
STU2426,70.26,79.26,94.34,65.94,8.85,86.42,83.77,3,3,10,2,85.33,0,Placed,9.95
STU2427,90.88,70.73,82.52,83.46,8.36,77.52,73.43,1,4,8,1,87.55,0,Placed,7.60
STU2428,68.96,59.27,73.05,58.51,7.83,65.41,62.94,1,1,0,0,66.06,1,Not Placed,0
STU2429,71.88,94.61,70.55,90.21,8.26,77.22,80.67,3,2,0,1,97.92,0,Placed,8.09
STU2430,56.55,54.13,70.67,58.69,5.76,62.01,62.02,0,0,0,0,77.37,0,Not Placed,0
STU2431,58.22,64.83,60.90,49.82,5.95,55.69,55.01,1,1,0,0,73.28,0,Not Placed,0
STU2432,89.80,82.13,86.27,89.00,8.20,84.15,88.90,1,2,0,2,98.08,0,Placed,7.71
STU2433,73.39,78.34,76.56,77.59,7.56,89.13,76.76,1,2,0,0,95.80,0,Placed,7.37
STU2434,52.93,73.15,73.66,59.49,6.26,66.62,70.45,0,0,0,0,75.79,1,Not Placed,0
STU2435,91.83,82.13,86.62,82.11,8.41,82.12,92.46,2,4,0,2,88.53,0,Placed,8.77
STU2436,83.58,76.46,80.77,91.80,8.95,89.24,91.25,0,3,0,0,97.60,0,Placed,9.01
STU2437,84.85,70.80,73.75,82.57,8.41,76.90,80.99,2,4,0,2,89.95,0,Placed,9.46
STU2438,91.73,83.96,80.36,86.97,8.48,75.85,86.34,0,1,0,1,84.29,0,Placed,7.33
STU2439,93.72,84.98,91.95,82.83,9.25,77.72,87.82,1,0,0,2,88.42,0,Placed,9.35
STU2440,70.82,75.42,80.66,89.80,8.53,89.94,73.24,3,0,0,2,84.31,0,Placed,8.78
STU2441,50.49,64.80,64.76,54.60,6.02,52.70,73.79,1,0,0,0,70.83,2,Not Placed,0
STU2442,55.59,55.35,58.05,46.70,5.78,58.87,64.49,1,1,0,0,64.85,0,Not Placed,0
STU2443,76.25,91.62,82.34,67.51,8.17,75.94,77.03,0,4,0,2,84.41,0,Placed,8.15
STU2444,79.79,86.55,92.38,73.29,8.76,85.00,85.92,3,4,8,2,98.41,0,Placed,10.48
STU2445,75.64,77.86,72.96,74.60,9.08,77.09,74.06,3,1,0,2,89.20,0,Placed,10.03
STU2446,88.08,92.10,85.05,66.92,9.83,90.36,87.97,3,1,0,0,92.69,0,Placed,12.15
STU2447,88.47,75.47,76.49,70.34,9.24,92.67,70.99,3,1,4,0,98.38,0,Placed,11.15
STU2448,92.35,87.32,81.10,90.00,8.44,89.22,73.27,1,3,0,2,84.90,0,Placed,8.27
STU2449,82.63,83.31,80.71,71.54,8.22,88.12,77.08,1,3,0,1,98.09,0,Placed,7.74
STU2450,89.51,92.28,79.76,79.34,8.51,76.00,79.25,1,1,0,2,81.08,0,Placed,7.76
STU2451,81.20,90.02,71.49,80.79,8.45,75.37,83.80,3,4,0,1,80.28,0,Placed,8.88
STU2452,51.55,61.91,54.94,66.24,6.56,61.83,69.55,0,0,0,0,66.38,2,Not Placed,0
STU2453,62.53,72.26,59.25,61.78,6.45,63.39,61.79,1,1,0,0,69.84,0,Not Placed,0
STU2454,74.73,72.26,57.78,46.48,5.78,53.35,73.81,1,1,0,0,75.73,0,Not Placed,0
STU2455,81.02,88.06,75.61,88.80,8.21,81.55,79.60,3,2,0,0,97.75,0,Placed,9.27
STU2456,52.00,64.80,52.42,69.87,6.43,58.59,68.97,1,1,0,0,72.72,0,Not Placed,0
STU2457,93.96,72.97,91.62,79.79,9.20,88.37,80.19,3,3,0,0,82.58,0,Placed,11.18
STU2458,66.78,63.06,63.45,69.11,6.21,66.86,70.91,0,1,0,0,69.37,1,Not Placed,0
STU2459,70.77,69.54,60.61,50.76,7.53,57.54,72.13,1,1,0,0,76.16,2,Not Placed,0
STU2460,52.78,56.44,51.67,55.14,6.28,55.05,72.24,0,1,0,0,63.52,2,Not Placed,0
STU2461,78.17,73.67,88.33,81.45,8.83,94.29,75.99,0,2,0,2,81.88,0,Placed,9.03
STU2462,85.13,77.09,78.53,89.66,7.85,89.62,89.49,1,0,0,1,86.06,0,Placed,8.05
STU2463,63.31,68.74,67.60,55.30,6.00,57.24,59.44,1,0,0,0,63.87,1,Not Placed,0
STU2464,72.62,63.43,69.22,50.69,6.28,50.05,64.93,1,0,0,0,67.89,1,Not Placed,0
STU2465,74.29,84.26,89.74,90.25,7.90,79.31,93.07,1,4,0,1,86.06,0,Placed,7.65
STU2466,73.65,76.21,83.80,86.35,9.50,91.91,92.33,0,1,0,2,97.47,0,Placed,9.84
STU2467,87.73,77.13,80.77,71.86,9.63,90.56,92.82,2,4,0,1,85.84,0,Placed,10.66
STU2468,61.86,55.28,74.81,45.01,7.55,64.76,61.17,1,1,0,0,71.98,1,Not Placed,0
STU2469,52.63,74.23,52.14,40.17,7.01,61.28,59.72,0,0,0,0,61.57,1,Not Placed,0
STU2470,66.50,62.56,70.22,41.19,7.23,51.69,72.14,1,1,0,0,76.88,1,Not Placed,0
STU2471,66.86,51.13,57.96,45.66,7.13,52.75,52.17,1,0,0,0,69.60,2,Not Placed,0
STU2472,71.14,69.19,57.67,44.13,5.67,62.70,68.36,1,0,0,0,62.71,1,Not Placed,0
STU2473,70.62,78.37,89.17,91.77,7.75,85.94,85.63,1,0,0,1,94.84,0,Placed,8.03
STU2474,58.68,62.65,74.81,63.08,6.75,67.23,69.95,0,0,0,0,75.32,2,Not Placed,0
STU2475,59.56,63.47,52.22,68.79,5.89,53.02,68.61,0,1,0,0,65.97,2,Not Placed,0
STU2476,54.13,52.65,61.03,57.97,5.75,61.60,57.69,1,1,0,0,62.57,1,Not Placed,0
STU2477,65.80,67.02,61.67,50.00,5.51,68.29,59.42,0,1,0,0,71.59,0,Not Placed,0
STU2478,77.37,76.58,88.97,93.75,9.44,88.76,90.94,2,0,0,2,90.35,0,Placed,9.83
STU2479,82.15,70.98,88.16,87.05,9.26,89.03,79.47,1,1,0,0,95.89,0,Placed,10.16
STU2480,74.33,50.90,57.22,49.19,7.48,56.78,51.83,1,1,0,0,64.58,0,Not Placed,0
STU2481,79.13,89.82,72.22,85.65,8.34,85.10,88.60,2,1,10,0,91.96,0,Placed,8.58
STU2482,51.75,72.00,56.62,45.84,7.42,63.75,72.39,1,0,0,0,76.08,0,Not Placed,0
STU2483,85.17,72.35,76.57,91.21,9.15,91.14,72.84,1,3,11,1,80.90,0,Placed,9.05
STU2484,83.63,70.64,81.22,87.85,8.71,86.63,77.14,1,0,3,1,83.18,0,Placed,7.65
STU2485,59.54,59.59,65.76,49.46,7.88,64.37,58.14,1,0,0,0,61.92,1,Not Placed,0
STU2486,73.93,86.05,81.57,90.00,9.03,82.29,88.91,3,0,0,2,84.20,0,Placed,10.29
STU2487,77.53,89.64,75.65,92.01,8.10,87.99,86.51,3,1,0,2,97.83,0,Placed,8.09
STU2488,58.17,63.89,56.35,47.63,6.99,67.29,67.18,0,1,0,0,77.25,1,Not Placed,0
STU2489,84.39,79.52,72.67,79.03,8.00,78.62,84.99,1,2,0,0,89.92,0,Placed,6.72
STU2490,50.75,55.12,53.58,69.87,5.98,50.35,62.51,1,0,0,0,72.84,1,Not Placed,0
STU2491,79.51,71.23,81.40,89.42,8.75,85.03,72.46,3,3,0,1,96.86,0,Placed,9.08
STU2492,73.48,72.24,72.76,69.03,7.64,79.07,84.99,0,1,0,0,95.94,0,Placed,6.71
STU2493,83.70,93.37,82.70,83.62,8.34,86.94,93.12,1,1,2,0,81.31,0,Placed,8.21
STU2494,93.46,82.32,79.90,84.04,8.90,79.97,75.34,0,0,0,0,81.79,0,Placed,9.30
STU2495,72.58,88.07,83.49,92.93,7.96,90.58,85.34,0,1,0,0,85.90,0,Placed,7.32
STU2496,80.21,85.81,87.04,94.97,9.06,76.87,87.93,1,2,0,1,92.05,0,Placed,8.92
STU2497,55.10,66.96,68.45,51.47,6.76,55.84,67.21,0,1,0,0,69.17,0,Not Placed,0
STU2498,66.26,61.48,69.26,59.92,6.82,61.38,60.06,1,1,0,0,72.56,1,Not Placed,0
STU2499,89.68,76.90,77.63,87.50,9.24,88.76,78.86,0,1,0,2,96.05,0,Placed,9.85
STU2500,89.12,86.76,83.77,82.42,9.33,88.10,78.02,1,1,0,1,90.40,0,Placed,8.58
STU2501,50.96,72.09,55.53,57.02,5.65,52.44,55.60,0,1,0,0,60.88,0,Not Placed,0
STU2502,84.86,81.98,77.31,86.16,9.16,83.84,81.58,2,4,0,0,98.95,0,Placed,10.14
STU2503,74.41,73.67,60.64,65.34,7.30,52.96,55.09,0,0,0,0,64.75,1,Not Placed,0
STU2504,79.61,90.07,74.71,74.58,7.51,94.42,84.23,2,1,0,1,84.65,0,Placed,7.46
STU2505,92.60,73.21,84.60,75.68,8.05,85.95,74.67,3,3,0,0,82.54,0,Placed,9.33
STU2506,80.19,89.43,80.32,75.82,8.56,93.76,90.22,1,3,5,0,98.76,0,Placed,7.64
STU2507,68.26,73.44,65.89,58.07,6.30,55.39,51.24,1,1,0,0,71.74,1,Not Placed,0
STU2508,61.02,59.03,52.25,53.73,5.83,63.43,69.42,1,1,0,0,62.94,0,Not Placed,0
STU2509,57.90,52.42,64.25,61.54,5.67,55.71,54.09,1,0,0,0,69.76,2,Not Placed,0
STU2510,74.98,67.95,51.80,52.54,6.10,67.60,54.96,0,1,0,0,71.90,0,Not Placed,0
STU2511,69.33,67.45,71.18,67.52,6.05,60.32,73.11,1,1,0,0,68.48,0,Not Placed,0
STU2512,52.93,62.71,73.62,47.08,6.71,53.26,62.75,0,1,0,0,69.07,0,Not Placed,0
STU2513,53.35,62.38,61.12,41.02,6.01,51.22,55.05,0,1,0,0,72.85,0,Not Placed,0
STU2514,52.28,63.67,68.74,67.65,6.02,69.66,59.40,0,1,0,0,66.90,0,Not Placed,0
STU2515,89.74,91.90,76.67,92.90,8.87,80.72,93.10,0,4,0,1,88.45,0,Placed,8.71
STU2516,84.34,70.08,76.43,83.73,8.24,92.23,82.76,0,3,0,2,92.10,0,Placed,7.12
STU2517,73.86,79.54,77.64,79.82,8.86,77.51,87.12,0,4,0,2,88.26,0,Placed,8.86
STU2518,56.09,50.32,73.96,47.48,7.43,54.91,69.14,0,0,0,0,76.35,0,Not Placed,0
STU2519,73.64,72.07,55.71,42.90,5.57,50.97,73.28,1,1,0,0,69.42,1,Not Placed,0
STU2520,88.51,75.49,91.37,72.13,9.55,75.69,72.44,2,3,0,1,87.76,0,Placed,9.94
STU2521,74.60,71.42,81.93,68.34,8.49,84.81,85.70,2,1,0,0,97.48,0,Placed,8.16
STU2522,93.10,73.96,89.70,79.13,9.33,83.74,90.96,1,1,2,1,81.35,0,Placed,8.74
STU2523,68.72,55.50,50.14,45.05,5.68,69.99,67.09,0,0,0,0,61.23,0,Not Placed,0
STU2524,94.39,81.24,80.24,73.06,8.21,93.48,85.07,1,1,0,2,81.76,0,Placed,6.91
STU2525,73.80,79.29,70.40,90.60,8.90,79.20,72.25,2,2,0,1,84.15,0,Placed,9.27
STU2526,50.43,52.18,59.31,49.83,7.64,57.81,71.83,0,0,0,0,74.64,0,Not Placed,0
STU2527,74.06,87.66,89.12,90.95,7.87,94.36,74.48,3,2,0,0,82.60,0,Placed,8.24
STU2528,89.28,87.87,79.90,80.65,9.80,79.32,92.02,3,0,2,1,85.46,0,Placed,11.16
STU2529,82.01,92.93,72.80,80.51,9.17,87.67,92.38,2,1,10,0,85.89,0,Placed,10.09
STU2530,70.22,84.47,77.83,93.35,8.40,77.36,73.71,1,3,11,2,94.53,0,Placed,8.23
STU2531,89.60,70.75,80.60,75.01,8.91,76.40,71.31,3,3,0,0,90.24,0,Placed,10.15
STU2532,70.24,80.28,78.34,90.18,9.33,81.97,83.36,0,3,0,0,93.04,0,Placed,8.43
STU2533,86.22,71.46,93.21,87.99,8.95,79.99,80.36,0,1,0,0,82.71,0,Placed,7.65
STU2534,86.86,74.79,87.20,68.55,8.60,78.85,70.53,1,1,0,0,96.70,0,Placed,7.74
STU2535,78.88,83.93,85.05,84.66,9.84,84.01,85.41,2,4,0,1,91.20,0,Placed,11.04
STU2536,81.01,72.83,81.50,92.74,9.01,78.64,82.75,1,4,0,2,93.43,0,Placed,8.90
STU2537,71.69,65.08,64.88,40.62,6.90,66.85,73.74,1,1,0,0,61.73,2,Not Placed,0
STU2538,58.50,73.85,59.50,68.06,6.61,59.25,50.59,0,0,0,0,76.89,1,Not Placed,0
STU2539,70.92,90.08,84.00,82.18,7.73,86.42,84.98,1,0,0,1,93.54,0,Placed,7.87
STU2540,55.12,60.51,74.03,58.89,7.06,63.99,69.62,1,1,0,0,60.21,0,Not Placed,0
STU2541,69.87,60.28,68.07,67.83,7.73,56.82,74.41,0,0,0,0,75.56,1,Not Placed,0
STU2542,79.60,80.64,92.86,94.82,8.70,92.20,92.38,3,1,0,2,91.93,0,Placed,8.56
STU2543,83.01,81.44,87.11,73.49,7.61,82.88,94.38,0,3,0,0,80.48,0,Placed,6.94
STU2544,73.24,94.47,76.72,82.80,7.51,92.68,73.49,3,2,9,0,83.02,0,Placed,7.52
STU2545,75.21,92.28,89.63,83.80,8.53,86.24,93.06,0,2,0,0,96.62,0,Placed,8.77
STU2546,74.48,81.23,88.59,68.19,8.63,80.59,79.42,2,1,0,2,98.72,0,Placed,8.95
STU2547,55.64,67.20,51.77,67.89,6.73,62.71,57.44,1,0,0,0,74.57,2,Not Placed,0
STU2548,56.02,66.40,74.11,58.13,7.07,66.57,67.21,1,0,0,0,63.16,1,Not Placed,0
STU2549,72.25,72.58,73.86,84.24,8.99,91.07,77.29,1,0,0,1,97.45,0,Placed,8.79
STU2550,85.98,80.74,80.00,80.44,9.46,82.92,74.22,1,2,0,2,81.29,0,Placed,10.53
STU2551,81.92,81.73,71.20,94.10,9.40,83.27,77.13,3,2,0,0,80.45,0,Placed,11.49
STU2552,87.77,83.40,74.48,73.01,9.43,82.10,73.48,2,1,0,0,88.88,0,Placed,10.16
STU2553,94.01,74.22,85.07,75.74,8.70,84.30,70.76,2,3,0,2,90.47,0,Placed,8.15
STU2554,71.24,71.18,63.29,44.06,7.20,58.77,65.76,1,1,0,0,69.55,1,Not Placed,0
STU2555,86.60,77.65,72.58,75.50,8.82,85.44,80.16,2,2,0,1,93.39,0,Placed,9.70
STU2556,91.31,87.64,84.36,92.31,8.87,91.58,81.62,3,2,0,0,94.36,0,Placed,8.83
STU2557,91.00,73.36,78.66,85.81,8.98,94.99,78.16,3,3,0,2,94.49,0,Placed,10.28
STU2558,61.04,52.07,56.57,64.41,7.52,65.97,60.11,0,0,0,0,72.90,1,Not Placed,0
STU2559,91.20,71.73,85.73,71.36,8.47,89.35,92.22,0,3,0,0,82.29,0,Placed,8.52
STU2560,71.00,85.41,75.92,92.63,9.36,92.33,86.64,0,3,0,2,88.56,0,Placed,8.44
STU2561,79.68,73.47,79.50,81.26,9.87,75.54,91.48,1,0,5,0,89.42,0,Placed,9.62
STU2562,72.28,69.63,70.22,44.55,6.71,56.74,59.70,0,1,0,0,63.68,1,Not Placed,0
STU2563,73.62,77.95,80.58,83.91,8.18,86.87,90.37,3,4,0,2,80.02,0,Placed,9.17
STU2564,80.60,85.66,93.25,93.70,7.70,87.40,90.65,1,1,0,2,86.31,0,Placed,7.52
STU2565,62.54,71.89,51.02,56.74,7.25,58.83,70.92,0,0,0,0,72.54,0,Not Placed,0
STU2566,88.92,81.09,77.62,92.30,8.17,90.84,92.67,2,0,0,1,82.68,0,Placed,7.65
STU2567,91.41,80.65,92.52,82.82,9.27,83.12,79.27,2,2,0,1,98.34,0,Placed,10.76
STU2568,56.54,55.09,67.18,48.72,6.82,53.49,67.20,0,0,0,0,71.70,0,Not Placed,0
STU2569,65.87,70.66,61.61,65.62,5.95,62.30,50.80,1,0,0,0,60.96,1,Not Placed,0
STU2570,74.64,71.33,89.91,94.69,8.49,90.71,84.50,1,3,0,0,83.84,0,Placed,8.35
STU2571,70.28,74.31,93.00,90.17,9.60,86.25,86.16,0,0,0,1,82.56,0,Placed,8.86
STU2572,92.01,83.79,89.45,66.46,8.99,76.17,85.58,2,2,0,0,91.79,0,Placed,10.46
STU2573,76.87,86.47,84.78,67.22,7.58,93.77,83.00,0,0,0,1,93.94,0,Placed,5.69
STU2574,58.13,51.90,51.09,61.25,6.96,69.95,68.49,1,0,0,0,61.72,1,Not Placed,0
STU2575,68.96,69.62,72.16,64.75,6.49,50.64,58.87,1,0,0,0,73.04,2,Not Placed,0
STU2576,87.95,72.33,90.50,86.04,8.85,77.27,79.48,0,2,10,2,84.59,0,Placed,8.16
STU2577,91.53,93.30,87.42,86.53,9.06,79.42,92.01,3,0,0,0,82.00,0,Placed,10.48
STU2578,83.77,86.44,82.14,82.08,9.00,88.25,93.38,1,4,0,0,91.20,0,Placed,8.58
STU2579,79.83,76.15,70.26,76.11,8.11,81.86,79.02,2,0,5,2,80.32,0,Placed,7.17
STU2580,76.45,76.28,89.80,82.53,9.63,86.93,90.19,0,0,0,2,98.29,0,Placed,8.66
STU2581,60.20,71.85,50.90,52.81,6.79,59.35,62.42,0,1,0,0,65.25,2,Not Placed,0
STU2582,71.31,52.38,56.55,52.70,7.78,67.38,51.08,1,0,0,0,65.06,2,Not Placed,0
STU2583,59.79,61.60,64.82,49.52,6.95,56.87,51.40,0,1,0,0,64.63,2,Not Placed,0
STU2584,84.87,77.17,83.66,75.77,8.00,94.91,92.13,3,1,0,1,83.30,0,Placed,9.09
STU2585,84.87,94.90,89.42,74.02,7.70,87.24,75.04,0,2,0,2,94.99,0,Placed,6.08
STU2586,86.96,87.20,92.06,84.54,8.81,89.45,90.38,2,1,0,2,94.38,0,Placed,9.61
STU2587,73.88,69.59,73.58,56.91,6.45,53.32,53.58,0,0,0,0,60.19,2,Not Placed,0
STU2588,76.03,76.53,88.75,77.79,8.71,79.89,87.06,2,1,0,0,84.10,0,Placed,8.59
STU2589,93.22,73.04,92.84,68.73,8.60,83.37,70.61,2,4,0,1,94.05,0,Placed,8.54
STU2590,64.19,69.51,53.69,47.69,7.88,61.28,63.40,1,1,0,0,64.46,2,Not Placed,0
STU2591,71.41,78.62,75.89,83.56,8.93,91.12,85.66,0,0,0,2,93.61,0,Placed,8.71
STU2592,69.48,63.29,65.91,68.09,6.32,57.41,56.76,0,0,0,0,65.86,1,Not Placed,0
STU2593,58.16,62.20,54.99,48.66,6.61,54.98,63.01,1,0,0,0,73.62,0,Not Placed,0
STU2594,75.65,85.79,71.79,91.32,8.13,88.38,80.26,0,3,0,1,93.62,0,Placed,7.03
STU2595,84.56,86.83,84.54,82.24,9.48,75.96,92.95,2,3,0,1,89.96,0,Placed,9.31
STU2596,64.41,61.65,56.88,60.93,6.09,67.42,66.57,0,1,0,0,63.38,1,Not Placed,0
STU2597,51.12,56.91,73.01,47.01,5.99,66.95,53.64,0,1,0,0,74.60,0,Not Placed,0
STU2598,53.64,54.17,67.37,58.58,7.89,58.58,64.70,1,1,0,0,78.55,0,Placed,6.98
STU2599,79.86,86.56,72.40,88.98,7.88,91.61,89.72,2,0,0,1,82.65,0,Placed,7.63
STU2600,70.68,85.96,90.78,94.69,8.54,75.01,83.40,2,4,0,0,96.24,0,Placed,7.84
STU2601,71.57,50.53,72.26,53.22,7.33,68.09,64.17,0,0,0,0,70.02,2,Not Placed,0
STU2602,92.12,94.45,86.69,76.80,9.11,85.01,72.53,2,2,1,0,84.96,0,Placed,9.51
STU2603,72.34,84.41,83.58,77.92,8.94,84.47,77.56,0,2,0,0,84.85,0,Placed,8.46
STU2604,62.65,61.84,67.27,68.51,6.29,67.90,74.38,1,0,0,0,78.74,0,Not Placed,0
STU2605,66.56,57.15,74.09,58.50,7.23,55.46,73.51,0,1,0,0,61.66,2,Not Placed,0
STU2606,60.91,67.26,55.86,64.06,7.42,64.08,71.02,1,0,0,0,68.02,1,Not Placed,0
